Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Medina collaris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Medina,,,,1.0,,,,,
Ocys tachysoides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Ocys,,,,,,,,,1.0
Milvus milvus,210523277,Least Concern,Increasing,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,,,,,,,1.0,,
Talpa europaea,221752008,Least Concern,Unknown,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Talpa,,,4.0,,,,,,
Heracleum sphondylium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,,,,,,2.0,,1.0,
Korscheltellus fusconebulosus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Hepialidae,Korscheltellus,,,1.0,,,,,,
Plagiothecium undulatum,88382632,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Plagiotheciaceae,Plagiothecium,4.0,,,,,,,,
Muscari armeniacum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Muscari,,,,,,,1.0,,
Prunus laurocerasus,64116707,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,,1.0,,,
Branta canadensis,166195258,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,,,,,,,3.0,,5.0
Dicranomyia fusca,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,,,,,,,,1.0,
Lissotriton helveticus,228185144,Least Concern,Decreasing,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,,,,,,,,,1.0
Thera obeliscata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Thera,,1.0,,,,,,,
Gallinula chloropus,166459135,Least Concern,Decreasing,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,,1.0,,,,,3.0,,2.0
Phylloscopus trochilus,264584438,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,,,,,,3.0,2.0,1.0,1.0
Corbicula fluminea,253512702,Not Applicable,Increasing,Animalia,Mollusca,Bivalvia,Venerida,Cyrenidae,Corbicula,,,,,,,1.0,,3.0
Cratoneuron filicinum,87767053,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Cratoneuron,1.0,,,,,,,,
Nicrophorus vespilloides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Nicrophorus,,,,,,,1.0,,
Autographa jota,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,,,2.0,,,,,,
Umbilicus rupestris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Umbilicus,,,,,,1.0,4.0,5.0,
Bradycellus verbasci,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bradycellus,,,,1.0,1.0,2.0,,,1.0
Sepsis cynipsea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Sepsidae,Sepsis,,,,,,,,2.0,
Elasmostethus interstinctus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Acanthosomatidae,Elasmostethus,,,,2.0,,,,,
Dreissena polymorpha,212996341,Least Concern,Unknown,Animalia,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,4.0,,,,,,,,2.0
Certhia familiaris,264570283,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Certhiidae,Certhia,,,,,,,2.0,2.0,
Leucoma salicis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Leucoma,,,1.0,,,,,,
Hydropsyche siltalai,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,,,,1.0,,,,,
Trifolium dubium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,,,,,,,,1.0,
Ematurga atomaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ematurga,,,1.0,2.0,,,,,
Piezodorus lituratus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Piezodorus,,,,,2.0,1.0,,,
Viola arvensis,2766307,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,,,,,,1.0,,,
Haematopus ostralegus,200211681,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,,,,,,,1.0,,
Hypena proboscidalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,,1.0,2.0,,,,,,
Geranium psilostemon,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,,,,,,,1.0,
Pheosia tremula,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Pheosia,,,1.0,,,,,,
Crataegus monogyna,68083007,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,1.0,,,,,,,,2.0
Achillea ptarmica,2757961,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,,,,,,,1.0,,
Trifolium pratense,20156449,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,,,,,,,,,1.0
Crangonyx pseudogracilis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,,,,1.0,,,,,
Phalacrocorax carbo,166315940,Least Concern,Increasing,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,,,,,,,1.0,,
Exidia glandulosa,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidia,,,,,1.0,,,,
Oxalis corniculata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,,,,,,1.0,,,
Cerylon ferrugineum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cerylonidae,Cerylon,,,,,,,,,1.0
Manulea complana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Manulea,,,2.0,,,,,,
Gerris lacustris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Gerridae,Gerris,,,,1.0,,,,,
Perconia strigillaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Perconia,,1.0,1.0,,4.0,,,,
Phaonia falleni,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Phaonia,,,,,,,,2.0,
Stenophylax sequax,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Stenophylax,,,,1.0,,,,,
Homalothecium sericeum,87778117,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Homalothecium,1.0,,,,,,,,
Stenichnus bicolor,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Stenichnus,,,,,,,,,1.0
Digitalis purpurea,2764797,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,,,,,,2.0,,,
Calluna vulgaris,2758171,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Calluna,,,,,,1.0,,,
Myathropa florea,152281558,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Myathropa,,,,,,,,2.0,
Limnephilus auricula,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,,,,1.0,,,,,
Draba verna,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Draba,,,,,,1.0,,,
Cheilosia variabilis,149165681,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Cheilosia,,,,2.0,,,,,
Cixius similis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Cixiidae,Cixius,,,,1.0,,,,,
Aeshna juncea,208849284,Endangered,Decreasing,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,,1.0,,,,,,,
Corizus hyoscyami,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Rhopalidae,Corizus,,,,,,,,,4.0
Fannia serena,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Fanniidae,Fannia,,,,1.0,,,,,
Iris pseudacorus,42326782,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,,,,,,1.0,1.0,,
Aglais io,53706979,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,6.0,5.0,9.0,6.0,20.0,,,2.0,
Stachys palustris,42396400,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,,,,,,,3.0,,
Harmonia axyridis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,,3.0,,,4.0,1.0,2.0,,1.0
Rhagonycha fulva,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Rhagonycha,,,,,1.0,,,2.0,
Anax imperator,208815239,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,,,1.0,,3.0,2.0,1.0,4.0,
Pterostichus minor,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,,,,1.0,,,,,
Buddleja globosa,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,,,,,,,,1.0,
Podiceps cristatus,166312625,Least Concern,Stable,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,,,,,,,,,1.0
Abax parallelepipedus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Abax,,,,1.0,,1.0,,,
Mydaea anicula,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Mydaea,,,,1.0,,,,,
Regulus regulus,166445158,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,1.0,,,,1.0,1.0,3.0,,1.0
Clambus simsoni,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Clambidae,Clambus,,,,,1.0,,,,
Erinaceus europaeus,213411773,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,,1.0,,,1.0,2.0,4.0,1.0,
Bombus pascuorum,57367495,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,,,1.0,2.0,1.0,2.0,6.0,1.0
Idaea dimidiata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,,,1.0,,,,,,
Phaonia fuscata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Phaonia,,,,,,,,2.0,
Libellula quadrimaculata,208832871,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,,,,,1.0,2.0,,,
Sympetrum sanguineum,208824482,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,,,,,,1.0,1.0,,
Trichopteryx carpinata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Trichopteryx,,,1.0,,,,,,
Geranium lucidum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,,,,,1.0,1.0,,
Ceratocapnos claviculata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Ceratocapnos,,,,3.0,,,,,
Cyanistes caeruleus,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,3.0,1.0,,,1.0,3.0,6.0,2.0,6.0
Crumomyia fimetaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Crumomyia,,,,1.0,,,,,
Spinus spinus,264582322,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,1.0,,,,,,,,
Bembidion lunulatum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,1.0,,,,1.0,
Byturus tomentosus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Byturidae,Byturus,,,,1.0,,,,,
Fannia coracina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Fanniidae,Fannia,,,,1.0,,,,,
Crocallis elinguaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Crocallis,,,1.0,,,,,,
Chaetocnema hortensis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Chaetocnema,,,,,1.0,1.0,,,
Orthonevra splendens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Orthonevra,,,,,,,,1.0,
Idaea aversata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,,,2.0,,,,,,
Brachythecium albicans,87733775,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,2.0,,,,,,,,
Mnium hornum,87755745,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Mnium,5.0,,,,,,1.0,,
Teucrium scorodonia,2764259,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,,,,,,,,1.0,
Geometra papilionaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Geometra,,,2.0,,,,,,1.0
Deltote pygarga,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Deltote,,,1.0,,,,,,
Xylocampa areola,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xylocampa,,,1.0,,,,,,
Coccinella septempunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,,,,3.0,1.0,2.0,3.0,,1.0
Ula mollissima,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Pediciidae,Ula,,,,1.0,,,,,
Nyctalus noctula,216725924,Least Concern,Unknown,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctalus,,,,,,1.0,,,
Lomographa temerata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lomographa,,,2.0,,,,,,
Epistrophe eligans,149171996,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Epistrophe,,,,1.0,,,,,
Acasis viretata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Acasis,,,2.0,,,,,,
Rhynchostegium confertum,87733579,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegium,2.0,,,,,,,,
Prunella modularis,166409165,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,2.0,,,,,2.0,1.0,,2.0
Longitarsus luridus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Longitarsus,,,,1.0,,,,,
Ennomos erosaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ennomos,,1.0,,,,,,,
Cosmia trapezina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Cosmia,,,1.0,,,,1.0,,
Notiophilus substriatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Notiophilus,,,,1.0,,,,,
Xestia agathina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xestia,,2.0,,,,,,,
Charanyca trigrammica,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Charanyca,,,1.0,,,,,,
Fringilla coelebs,166409759,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,3.0
Primula veris,2764893,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,,,,,,4.0,1.0,,
Athous haemorrhoidalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Athous,,,,,,,1.0,,
Geranium robertianum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,,,,,2.0,,,
Calypogeia muelleriana,87793557,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Calypogeiaceae,Calypogeia,3.0,,,,,,,,
Rhagio scolopacea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagio,,,,1.0,,,,,
Hirundo rustica,166369730,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,,1.0,1.0,,,,3.0,,4.0
Musca autumnalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Musca,,,,,,,,2.0,
Lotus corniculatus,7243415,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,,,,,,,,2.0,
Bryum argenteum,87724543,Least Concern,Unknown,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,2.0,,,,,,,,
Achyrolimonia decemmaculata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Achyrolimonia,,,,1.0,,,,,
Olibrus corticalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Phalacridae,Olibrus,,,,,,,,,1.0
Schistidium crassipilum,87736075,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,1.0,,,,,,,,
Natrix helvetica,165594282,Least Concern,Stable,Animalia,Chordata,Squamata,Unknown,Colubridae,Natrix,,,,,1.0,4.0,2.0,,1.0
Apeira syringaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Apeira,,,1.0,,,,,,
Tellima grandiflora,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Tellima,,,,,,,1.0,,
Carabus problematicus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,,,,,,1.0,,,
Oenanthe oenanthe,200214214,Least Concern,Unknown,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,,,,,,,1.0,,
Theodoxus fluviatilis,113400624,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Theodoxus,,,,,,,,,2.0
Cimberis attelaboides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Nemonychidae,Cimberis,,,,1.0,,,,,
Oryctolagus cuniculus,170619657,Endangered,Decreasing,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,,,1.0,1.0,1.0,3.0,,,
Gastrophysa viridula,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Gastrophysa,,,,,,,,1.0,
Xanthorhoe montanata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Xanthorhoe,,1.0,1.0,1.0,,,,,
Prunus spinosa,19400568,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,,,3.0,2.0,
Bembidion guttula,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,1.0,1.0,1.0,,,1.0
Pyrrhula pyrrhula,166418813,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Pyrrhula,2.0,,,,,,,,
Smerinthus ocellata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Smerinthus,,,1.0,,,,,,
Pontania proxima,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Pontania,,,,,,1.0,,,
Corvus corax,166340260,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,,,,,,,1.0,,
Archiearis parthenias,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Archiearis,1.0,,,,,,,,
Cardamine pratensis,5812787,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,,,,,,2.0,1.0,3.0,1.0
Geum urbanum,2765446,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,,,,,,1.0,,,
Dicranum majus,87768961,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,1.0,,,,,,,,
Mesembrina meridiana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Mesembrina,,,,2.0,,,2.0,,4.0
Clematis vitalba,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,,,,,,,,1.0,
Parastichtis suspecta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Parastichtis,,,2.0,,,,,,
Aeshna cyanea,208851515,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,,,,,,,1.0,2.0,
Matricaria discoidea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Matricaria,,,,,,1.0,,,
Orthosia cerasi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,,,1.0,,,,,,
Pterostichus strenuus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,,,,,1.0,1.0,,,1.0
Syrphus ribesii,149172377,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Syrphus,,,,,,,,2.0,
Equisetum telmateia,85452008,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,,,,,,1.0,,,
Diastata costata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Diastatidae,Diastata,,,,1.0,,,,,
Polietes lardaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Polietes,,,,,,,,3.0,
Urtica dioica,78457212,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,,,,,,,,,1.0
Nyea lurideola,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Nyea,,,1.0,,,,,,
Camptogramma bilineata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Camptogramma,,,1.0,,,,,,
Cartodere nodifer,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,Cartodere,,,,1.0,1.0,1.0,,,1.0
Asplenium scolopendrium,83506952,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,,1.0,,,,,,,
Plantago lanceolata,2764827,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,,,,,,1.0,,,
Anoplus plantaris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Anoplus,,,,1.0,,,,,
Hydropsyche pellucidula,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,,,,1.0,,,,,
Erysimum cheiri,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Erysimum,,,,,1.0,,,,
Thymelicus sylvestris,62150058,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Thymelicus,,1.0,1.0,,1.0,,,,
Maniola jurtina,53719698,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,,2.0,6.0,,4.0,,,,1.0
Turdus iliacus,166346241,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1.0,,,,,,,,
Closterotomus norvegicus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Closterotomus,,,,,,1.0,,,
Ilex aquifolium,68067360,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,1.0,,,,,,,,
Calypogeia fissa,87793402,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Calypogeiaceae,Calypogeia,3.0,,,,,,,,
Bombus hypnorum,57349456,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,1.0,,,1.0,,,,
Leptodictyum riparium,87712543,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Leptodictyum,1.0,,,,,,,,
Drymonia ruficornis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Drymonia,,,1.0,,,,,,
Orgyia antiqua,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Orgyia,,1.0,,,,,,,1.0
Macaria liturata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Macaria,,,1.0,,,,,,
Carassius carassius,58294635,Least Concern,Decreasing,Animalia,Chordata,Unknown,Cypriniformes,Cyprinidae,Carassius,,,,,,,,,1.0
Tipula variicornis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,,,,1.0,,,,,
Dicranella heteromalla,87768760,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranellaceae,Dicranella,4.0,,,,,,,,
Convallaria majalis,2758291,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Convallaria,,,,,,,,1.0,
Lophocolea heterophylla,88382588,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophocoleaceae,Lophocolea,4.0,,,,,,,,
