Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Schistidium crassipilum,87736075,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,,2.0,,,,,,,
Stagnicola palustris,14901168,Least Concern,Unknown,Animalia,Mollusca,Gastropoda,Unknown,Lymnaeidae,Stagnicola,,,,,,1.0,,,
Saldula saltatoria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Saldidae,Saldula,,,,,,1.0,,,
Oryctolagus cuniculus,170619657,Endangered,Decreasing,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,8.0,,4.0,,1.0,,,,
Xanthorhoe montanata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Xanthorhoe,,,1.0,,,,,,
Hyacinthoides non-scripta,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Hyacinthoides,1.0,,,5.0,,,1.0,1.0,
Prunus spinosa,19400568,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,,,1.0,,
Bembidion guttula,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,,,1.0,1.0,
Corvus corax,166340260,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Smerinthus ocellata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Smerinthus,,,,1.0,,,,,
Pyrrhula pyrrhula,166418813,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Pyrrhula,,,,,,2.0,1.0,,1.0
Stomis pumicatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Stomis,,,,,,1.0,,1.0,
Prionocera turcica,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Prionocera,,,,,,1.0,,,
Biphyllus lunatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Biphyllidae,Biphyllus,,,,,,,,1.0,
Cardamine pratensis,5812787,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,,,,,1.0,,3.0,3.0,
Geum urbanum,2765446,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,,,,,,,1.0,,
Viola reichenbachiana,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,,,,,,,1.0,,
Limnephilus sparsus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,,,,1.0,,,,,
Aeshna cyanea,208851515,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,,,,,,1.0,,,
Cantharis decipiens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Cantharis,,,,1.0,,,,,
Orthosia cerasi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,9.0,11.0,13.0,10.0,17.0,,1.0,1.0,1.0
Agrotis puta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis,,3.0,1.0,2.0,6.0,,,,
Pterostichus strenuus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,,,,1.0,,1.0,1.0,1.0,
Urtica dioica,78457212,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,2.0,,,,1.0,,2.0,,
Bombus hortorum,57348408,Least Concern,Stable,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,1.0,,,,2.0,,1.0,,
Amara lunicollis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Amara,,,,,,,1.0,,
Rhizophagus dispar,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Monotomidae,Rhizophagus,,,,1.0,,,,1.0,1.0
Cartodere nodifer,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,Cartodere,,,,1.0,,1.0,,1.0,1.0
Asplenium scolopendrium,83506952,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,,,,,,,2.0,,
Plantago lanceolata,2764827,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,1.0,,,,,,,,
Ptilodon capucina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Ptilodon,,,,1.0,,,,,
Turdus iliacus,166346241,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,,,,1.0,,,,1.0,3.0
Ilex aquifolium,68067360,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,1.0,,,,,,1.0,,
Myrica gale,67730167,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,1.0,,,,,,,,
Azolla filiculoides,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Polypodiopsida,Salviniales,Salviniaceae,Azolla,,1.0,,,,,,,
Bombus hypnorum,57349456,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,1.0,1.0,1.0,3.0,1.0,2.0,3.0,,
Aegopinella nitidula,1328036,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Gastrodontidae,Aegopinella,,,,,,1.0,,,
Leptodictyum riparium,87712543,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Leptodictyum,,1.0,,,,,,,
Drymonia ruficornis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Drymonia,,,,1.0,1.0,,,,
Macaria liturata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Macaria,,,,1.0,,,,,
Callicorixa praeusta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Corixidae,Callicorixa,,,,,,1.0,,,
Barbula unguiculata,87738651,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,1.0,,,,,,,
Anorthoa munda,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anorthoa,1.0,,2.0,3.0,2.0,,1.0,,
Dicranella heteromalla,87768760,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranellaceae,Dicranella,,2.0,,,,,,,
Veronica sublobata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,,,,,,,2.0,,
Lophocolea heterophylla,88382588,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophocoleaceae,Lophocolea,6.0,,,,,,1.0,,
Aesculus hippocastanum,68084249,Vulnerable,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Aesculus,,,,,1.0,1.0,,2.0,
Emberiza citrinella,264581123,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,1.0,1.0,,,,,,,
Petrophora chlorosata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Pterophorus,,,,2.0,,,,,
Eupithecia dodoneata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,,,,2.0,3.0,,,,
Primula vulgaris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,,,,,,,1.0,,
Phlogophora meticulosa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phlogophora,,1.0,1.0,,,,,,
Andrena nigroaenea,21311513,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,,2.0,1.0,,,,,,
Euonymus japonicus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Euonymus,,,,,,,1.0,1.0,
Pyrrhosoma nymphula,208843840,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Pyrrhosoma,3.0,10.0,4.0,3.0,7.0,1.0,,1.0,
Larix kaempferi,2971556,Least Concern,Stable,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Larix,1.0,,,,,,,,
Scoliopteryx libatrix,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Scoliopteryx,,1.0,,1.0,,,,,
Euglesa obtusalis,213000716,Least Concern,Decreasing,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,,,,,,2.0,,,
Turdus merula,264548442,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,3.0,,3.0,2.0,2.0,7.0,4.0,3.0,12.0
Turdus viscivorus,264544715,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1.0,,,,,1.0,,1.0,1.0
Pseudocrossidium hornschuchianum,87783210,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Pseudocrossidium,,1.0,,,,,,,
Galba truncatula,85693575,Least Concern,Unknown,Animalia,Mollusca,Gastropoda,Unknown,Lymnaeidae,Galba,,,,,,2.0,,,
Pterostichus nigrita,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,,,,,,1.0,,,
Eupsilia transversa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Eupsilia,,1.0,,3.0,1.0,,,,
Glyphotaelius pellucidus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Glyphotaelius,2.0,,,1.0,,1.0,,,1.0
Euglesa nitida,211983517,Least Concern,Stable,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,,,,,,1.0,,,
Agelastica alni,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Agelastica,1.0,,,,8.0,2.0,2.0,1.0,
Bromus sterilis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,,,,,,,,1.0,
Cepaea hortensis,5054687,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cepaea,,,,,,,,1.0,
Stereum hirsutum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,,,,,,,1.0,,
Erioptera fuscipennis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,,1.0,,,,,,,
Ribes sanguineum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,,,,,1.0,,,2.0,
Polytrichum formosum,88382640,Least Concern,Stable,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,6.0,1.0,,,,,,,
Circus aeruginosus,210508502,Least Concern,Decreasing,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,,,,,,,,,1.0
Tsuga heterophylla,2980087,Least Concern,Increasing,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Tsuga,1.0,,,,,,,,
Euphorbia lathyris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,,,,,,,2.0,,
Alsophila aescularia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Alsophila,1.0,2.0,,1.0,,,,,
Pteridium aquilinum,85427115,Least Concern,Increasing,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dennstaedtiaceae,Pteridium,1.0,,,,,,1.0,,
Myosotis sylvatica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Myosotis,,,,,1.0,1.0,,,
Lamium galeobdolon,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,,,,,,,1.0,1.0,
Mercurialis perennis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mercurialis,,,,,,,5.0,5.0,
Dryopteris filix-mas,85425039,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,,1.0,,,,,,,
Psyllobora vigintiduopunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Psyllobora,,,,1.0,1.0,,1.0,,
Eupithecia vulgata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,,,,1.0,1.0,,,,
Vicia sativa,1430281,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,,,,,,,1.0,,
Geheebia fallax,Not Found,Unknown,Unknown,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Geheebia,,2.0,,,,,,,
Pinus strobus,2978687,Least Concern,Increasing,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,1.0,,,,,,,,
Metzgeria consanguinea,87781338,Least Concern,Increasing,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Metzgeriaceae,Metzgeria,1.0,,,,,,,,
Oxalis acetosella,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,1.0,,,,,2.0,2.0,3.0,
Lampropteryx otregiata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lampropteryx,,,1.0,,,,,,
Bombus pratorum,57368592,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,,,3.0,1.0,3.0,2.0,1.0,
Carpinus betulus,80567737,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Carpinus,,,,,,,,2.0,
Veronica persica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,,,,,,,,1.0,
Ficaria verna,55735247,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ficaria,1.0,,,,1.0,,8.0,,1.0
Syntrichia ruralis,87772829,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Syntrichia,,1.0,,,,,,,
Agrotis segetum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis,,,,,1.0,,,,
Limnephilus flavicornis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,,,,,,1.0,,,
Rivula sericealis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Rivula,,,1.0,,,,,,
Plectrocnemia conspersa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Polycentropodidae,Plectrocnemia,1.0,,,,,,,,
Rhagium bifasciatum,87311457,Least Concern,Stable,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Rhagium,,,1.0,,,,,,
Anthocharis cardamines,53707517,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anthocharis,2.0,4.0,19.0,12.0,20.0,3.0,,,
Zygodon conoideus,87822056,Least Concern,Increasing,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Zygodon,,1.0,,,,,,,
Dromius quadrimaculatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dromius,,,,1.0,1.0,,,,
Frangula alnus,68082189,Least Concern,Increasing,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Frangula,1.0,,,,,,,,
Ochropleura plecta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Ochropleura,,,1.0,,,,,,
Geranium phaeum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,,,,,,,1.0,
Corvus frugilegus,166339000,Vulnerable,Decreasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,1.0,1.0,,,2.0,1.0,,2.0,2.0
Chloroclysta siterata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Chloroclysta,,,,,1.0,,,,
Prunus padus,61616618,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,1.0,,1.0,,
Vespa crabro,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespa,,,,,4.0,,,,
Acalypta parvula,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Tingidae,Acalypta,,,,,,,,1.0,
Thera britannica,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Thera,,1.0,,,,,,,
Phalacrocorax aristotelis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,,,,,,,,,1.0
Anas crecca,200197945,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,,,,,1.0,,,,2.0
Sciuro-hypnum populeum,88382700,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Sciuro-hypnum,,1.0,,,,,,,
Adalia decempunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Adalia,1.0,,,,,,,,
Ulota bruchii,88382752,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Ulota,,2.0,,,,,,,
Rilaena triangularis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Rilaena,,,,,,1.0,,,
Phylloscopus sibillatrix,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,,,,,,,,1.0,
Trechus obtusus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Trechus,,,,,,1.0,,,
Rumex obtusifolius,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,,,,,,2.0,,
Cicindela campestris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,,,,,,,,1.0,
Furcula bifida,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Furcula,,,2.0,,,,,,
Tortula muralis,87757663,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortula,,4.0,,,,,,,
Polytrichum juniperinum,87782776,Least Concern,Stable,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,,1.0,,,,,,,
Apodemus sylvaticus,221788084,Least Concern,Stable,Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,,,,,,1.0,,,
Bradycellus ruficollis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bradycellus,,,,,,,,1.0,
