,ID,ScientificName,SourceURL,LifeForm
663,500,Rubus rosifolius,http://www.invasivespecies.net/database/species/ecology.asp?si=500&fr=1&sts=&lang=EN,"tree, shrub"
664,1332,Ruellia brevifolia,http://www.invasivespecies.net/database/species/ecology.asp?si=1332&fr=1&sts=&lang=EN,herb
665,1342,Rumex acetosella,http://www.invasivespecies.net/database/species/ecology.asp?si=1342&fr=1&sts=&lang=EN,herb
666,1652,Rumex crispus,http://www.invasivespecies.net/database/species/ecology.asp?si=1652&fr=1&sts=&lang=EN,herb
667,1420,Rumex obtusifolius,http://www.invasivespecies.net/database/species/ecology.asp?si=1420&fr=1&sts=&lang=EN,herb
668,1765,Rutilus rutilus,http://www.invasivespecies.net/database/species/ecology.asp?si=1765&fr=1&sts=&lang=EN,fish
669,1046,Sabella spallanzanii,http://www.invasivespecies.net/database/species/ecology.asp?si=1046&fr=1&sts=&lang=EN,annelid
670,1318,Sacciolepis indica,http://www.invasivespecies.net/database/species/ecology.asp?si=1318&fr=1&sts=&lang=EN,grass
671,1394,Sagina procumbens,http://www.invasivespecies.net/database/species/ecology.asp?si=1394&fr=1&sts=&lang=EN,herb
672,855,Sagittaria platyphylla,http://www.invasivespecies.net/database/species/ecology.asp?si=855&fr=1&sts=&lang=EN,aquatic plant
673,858,Sagittaria sagittifolia,http://www.invasivespecies.net/database/species/ecology.asp?si=858&fr=1&sts=&lang=EN,aquatic plant
674,1762,Salix babylonica,http://www.invasivespecies.net/database/species/ecology.asp?si=1762&fr=1&sts=&lang=EN,tree
675,887,Salix cinerea,http://www.invasivespecies.net/database/species/ecology.asp?si=887&fr=1&sts=&lang=EN,"tree, shrub"
676,1763,Salix humboldtiana,http://www.invasivespecies.net/database/species/ecology.asp?si=1763&fr=1&sts=&lang=EN,tree
677,376,Salmo salar,http://www.invasivespecies.net/database/species/ecology.asp?si=376&fr=1&sts=&lang=EN,fish
678,78,Salmo trutta,http://www.invasivespecies.net/database/species/ecology.asp?si=78&fr=1&sts=&lang=EN,fish
679,605,Salsola tragus,http://www.invasivespecies.net/database/species/ecology.asp?si=605&fr=1&sts=&lang=EN,shrub
680,1226,Salvelinus fontinalis,http://www.invasivespecies.net/database/species/ecology.asp?si=1226&fr=1&sts=&lang=EN,fish
681,1363,Salvelinus namaycush,http://www.invasivespecies.net/database/species/ecology.asp?si=1363&fr=1&sts=&lang=EN,fish
682,570,Salvinia minima,http://www.invasivespecies.net/database/species/ecology.asp?si=570&fr=1&sts=&lang=EN,"aquatic plant, fern"
683,569,Salvinia molesta,http://www.invasivespecies.net/database/species/ecology.asp?si=569&fr=1&sts=&lang=EN,"aquatic plant, herb"
684,1368,Samanea saman,http://www.invasivespecies.net/database/species/ecology.asp?si=1368&fr=1&sts=&lang=EN,tree
685,1798,Sansevieria hyacinthoides,http://www.invasivespecies.net/database/species/ecology.asp?si=1798&fr=1&sts=&lang=EN,succulent
686,1797,Sansevieria trifasciata,http://www.invasivespecies.net/database/species/ecology.asp?si=1797&fr=1&sts=&lang=EN,succulent
687,727,Sargassum muticum,http://www.invasivespecies.net/database/species/ecology.asp?si=727&fr=1&sts=&lang=EN,aquatic plant
688,1311,Sarotherodon occidentalis,http://www.invasivespecies.net/database/species/ecology.asp?si=1311&fr=1&sts=&lang=EN,fish
689,1532,Scaevola sericea,http://www.invasivespecies.net/database/species/ecology.asp?si=1532&fr=1&sts=&lang=EN,shrub
690,614,Scardinius erythrophthalmus,http://www.invasivespecies.net/database/species/ecology.asp?si=614&fr=1&sts=&lang=EN,fish
691,1250,Schefflera actinophylla,http://www.invasivespecies.net/database/species/ecology.asp?si=1250&fr=1&sts=&lang=EN,tree
692,22,Schinus terebinthifolius,http://www.invasivespecies.net/database/species/ecology.asp?si=22&fr=1&sts=&lang=EN,tree
693,553,Schismus arabicus,http://www.invasivespecies.net/database/species/ecology.asp?si=553&fr=1&sts=&lang=EN,grass
694,552,Schismus barbatus,http://www.invasivespecies.net/database/species/ecology.asp?si=552&fr=1&sts=&lang=EN,grass
695,1084,Schizoporella errata,http://www.invasivespecies.net/database/species/ecology.asp?si=1084&fr=1&sts=&lang=EN,bryozoan
696,1085,Schizoporella unicornis,http://www.invasivespecies.net/database/species/ecology.asp?si=1085&fr=1&sts=&lang=EN,bryozoan
697,1312,Scinax ruber,http://www.invasivespecies.net/database/species/ecology.asp?si=1312&fr=1&sts=&lang=EN,amphibian
698,1313,Scinax x-signatus,http://www.invasivespecies.net/database/species/ecology.asp?si=1313&fr=1&sts=&lang=EN,amphibian
699,65,Sciurus carolinensis,http://www.invasivespecies.net/database/species/ecology.asp?si=65&fr=1&sts=&lang=EN,mammal
700,1459,Scolopendra morsitans,http://www.invasivespecies.net/database/species/ecology.asp?si=1459&fr=1&sts=&lang=EN,centipede/millipede
701,1586,Scyphophorus acupunctatus,http://www.invasivespecies.net/database/species/ecology.asp?si=1586&fr=1&sts=&lang=EN,insect
702,1305,Sechium edule,http://www.invasivespecies.net/database/species/ecology.asp?si=1305&fr=1&sts=&lang=EN,"vine, climber"
703,1603,Senecio angulatus,http://www.invasivespecies.net/database/species/ecology.asp?si=1603&fr=1&sts=&lang=EN,herb
704,1458,Senecio inaequidens,http://www.invasivespecies.net/database/species/ecology.asp?si=1458&fr=1&sts=&lang=EN,shrub
705,1348,Senecio jacobaea,http://www.invasivespecies.net/database/species/ecology.asp?si=1348&fr=1&sts=&lang=EN,herb
706,1653,Senecio squalidus,http://www.invasivespecies.net/database/species/ecology.asp?si=1653&fr=1&sts=&lang=EN,herb
707,1749,Senecio viscosus,http://www.invasivespecies.net/database/species/ecology.asp?si=1749&fr=1&sts=&lang=EN,herb
708,1750,Senecio vulgaris,http://www.invasivespecies.net/database/species/ecology.asp?si=1750&fr=1&sts=&lang=EN,herb
709,1673,Sesbania punicea,http://www.invasivespecies.net/database/species/ecology.asp?si=1673&fr=1&sts=&lang=EN,shrub
710,927,Setaria verticillata,http://www.invasivespecies.net/database/species/ecology.asp?si=927&fr=1&sts=&lang=EN,grass
711,1211,Sirex noctilio,http://www.invasivespecies.net/database/species/ecology.asp?si=1211&fr=1&sts=&lang=EN,insect
712,711,Sirococcus clavigignenti-juglandacearum,http://www.invasivespecies.net/database/species/ecology.asp?si=711&fr=1&sts=&lang=EN,fungus
713,209,Solanum mauritianum,http://www.invasivespecies.net/database/species/ecology.asp?si=209&fr=1&sts=&lang=EN,"tree, shrub"
714,1283,Solanum seaforthianum,http://www.invasivespecies.net/database/species/ecology.asp?si=1283&fr=1&sts=&lang=EN,"vine, climber"
715,1216,Solanum sisymbriifolium,http://www.invasivespecies.net/database/species/ecology.asp?si=1216&fr=1&sts=&lang=EN,herb
716,424,Solanum tampicense,http://www.invasivespecies.net/database/species/ecology.asp?si=424&fr=1&sts=&lang=EN,shrub
717,1251,Solanum torvum,http://www.invasivespecies.net/database/species/ecology.asp?si=1251&fr=1&sts=&lang=EN,shrub
718,265,Solanum viarum,http://www.invasivespecies.net/database/species/ecology.asp?si=265&fr=1&sts=&lang=EN,shrub
719,169,Solenopsis geminata,http://www.invasivespecies.net/database/species/ecology.asp?si=169&fr=1&sts=&lang=EN,insect
720,77,Solenopsis invicta,http://www.invasivespecies.net/database/species/ecology.asp?si=77&fr=1&sts=&lang=EN,insect
721,955,Solenopsis papuana,http://www.invasivespecies.net/database/species/ecology.asp?si=955&fr=1&sts=&lang=EN,insect
722,784,Solenopsis richteri,http://www.invasivespecies.net/database/species/ecology.asp?si=784&fr=1&sts=&lang=EN,insect
723,945,Solidago canadensis,http://www.invasivespecies.net/database/species/ecology.asp?si=945&fr=1&sts=&lang=EN,herb
724,1450,Sonchus asper,http://www.invasivespecies.net/database/species/ecology.asp?si=1450&fr=1&sts=&lang=EN,
725,1451,Sonchus oleraceus,http://www.invasivespecies.net/database/species/ecology.asp?si=1451&fr=1&sts=&lang=EN,
726,213,Sorghum halepense,http://www.invasivespecies.net/database/species/ecology.asp?si=213&fr=1&sts=&lang=EN,grass
727,792,Spartina alterniflora,http://www.invasivespecies.net/database/species/ecology.asp?si=792&fr=1&sts=&lang=EN,grass
728,76,Spartina anglica,http://www.invasivespecies.net/database/species/ecology.asp?si=76&fr=1&sts=&lang=EN,grass
729,1372,Spartina densiflora,http://www.invasivespecies.net/database/species/ecology.asp?si=1372&fr=1&sts=&lang=EN,grass
730,1703,Sparus aurata,http://www.invasivespecies.net/database/species/ecology.asp?si=1703&fr=1&sts=&lang=EN,fish
731,75,Spathodea campanulata,http://www.invasivespecies.net/database/species/ecology.asp?si=75&fr=1&sts=&lang=EN,tree
732,1417,Spermacoce verticillata,http://www.invasivespecies.net/database/species/ecology.asp?si=1417&fr=1&sts=&lang=EN,shrub
733,1392,Sphaeroma quoianum (=S. quoyanum),http://www.invasivespecies.net/database/species/ecology.asp?si=1392&fr=1&sts=&lang=EN,crustacean
734,44,Sphagneticola trilobata,http://www.invasivespecies.net/database/species/ecology.asp?si=44&fr=1&sts=&lang=EN,herb
735,622,Spiraea japonica,http://www.invasivespecies.net/database/species/ecology.asp?si=622&fr=1&sts=&lang=EN,shrub
736,1587,Sporobolus indicus var. capensis,http://www.invasivespecies.net/database/species/ecology.asp?si=1587&fr=1&sts=&lang=EN,grass
737,1277,Stellaria alsine,http://www.invasivespecies.net/database/species/ecology.asp?si=1277&fr=1&sts=&lang=EN,herb
738,1337,Stellaria media,http://www.invasivespecies.net/database/species/ecology.asp?si=1337&fr=1&sts=&lang=EN,herb
739,1269,Streptopelia decaocto,http://www.invasivespecies.net/database/species/ecology.asp?si=1269&fr=1&sts=&lang=EN,bird
740,968,Striga asiatica,http://www.invasivespecies.net/database/species/ecology.asp?si=968&fr=1&sts=&lang=EN,herb
741,1281,Strobilanthes hamiltonianus,http://www.invasivespecies.net/database/species/ecology.asp?si=1281&fr=1&sts=&lang=EN,shrub
742,74,Sturnus vulgaris,http://www.invasivespecies.net/database/species/ecology.asp?si=74&fr=1&sts=&lang=EN,bird
743,951,Styela clava,http://www.invasivespecies.net/database/species/ecology.asp?si=951&fr=1&sts=&lang=EN,tunicate
744,952,Styela plicata,http://www.invasivespecies.net/database/species/ecology.asp?si=952&fr=1&sts=&lang=EN,tunicate
745,162,Suncus murinus,http://www.invasivespecies.net/database/species/ecology.asp?si=162&fr=1&sts=&lang=EN,mammal
746,73,Sus scrofa,http://www.invasivespecies.net/database/species/ecology.asp?si=73&fr=1&sts=&lang=EN,mammal
747,1562,Syngonium podophyllum,http://www.invasivespecies.net/database/species/ecology.asp?si=1562&fr=1&sts=&lang=EN,"vine, climber"
748,505,Syzygium cumini,http://www.invasivespecies.net/database/species/ecology.asp?si=505&fr=1&sts=&lang=EN,tree
749,920,Syzygium jambos,http://www.invasivespecies.net/database/species/ecology.asp?si=920&fr=1&sts=&lang=EN,tree
750,868,Tabebuia heterophylla,http://www.invasivespecies.net/database/species/ecology.asp?si=868&fr=1&sts=&lang=EN,tree
751,697,Tamarix aphylla,http://www.invasivespecies.net/database/species/ecology.asp?si=697&fr=1&sts=&lang=EN,shrub
752,702,Tamarix parviflora,http://www.invasivespecies.net/database/species/ecology.asp?si=702&fr=1&sts=&lang=EN,tree
753,72,Tamarix ramosissima,http://www.invasivespecies.net/database/species/ecology.asp?si=72&fr=1&sts=&lang=EN,"tree, shrub"
754,959,Tapinoma melanocephalum,http://www.invasivespecies.net/database/species/ecology.asp?si=959&fr=1&sts=&lang=EN,insect
755,427,Taraxacum officinale,http://www.invasivespecies.net/database/species/ecology.asp?si=427&fr=1&sts=&lang=EN,herb
756,1061,Technomyrmex albipes,http://www.invasivespecies.net/database/species/ecology.asp?si=1061&fr=1&sts=&lang=EN,insect
757,1591,Tecoma capensis,http://www.invasivespecies.net/database/species/ecology.asp?si=1591&fr=1&sts=&lang=EN,"vine, climber, tree, shrub"
758,1266,Tecoma stans,http://www.invasivespecies.net/database/species/ecology.asp?si=1266&fr=1&sts=&lang=EN,"tree, shrub"
759,1581,Terminalia catappa,http://www.invasivespecies.net/database/species/ecology.asp?si=1581&fr=1&sts=&lang=EN,tree
760,1391,Tetropium fuscum,http://www.invasivespecies.net/database/species/ecology.asp?si=1391&fr=1&sts=&lang=EN,insect
761,1816,Thaumetopoea pityocampa,http://www.invasivespecies.net/database/species/ecology.asp?si=1816&fr=1&sts=&lang=EN,insect
762,1606,Thevetia peruviana,http://www.invasivespecies.net/database/species/ecology.asp?si=1606&fr=1&sts=&lang=EN,tree
763,1319,Thunbergia grandiflora,http://www.invasivespecies.net/database/species/ecology.asp?si=1319&fr=1&sts=&lang=EN,"vine, climber"
764,1791,Thymophylla tenuiloba var. tenuiloba,http://www.invasivespecies.net/database/species/ecology.asp?si=1791&fr=1&sts=&lang=EN,herb
765,1280,Tibouchina urvilleana,http://www.invasivespecies.net/database/species/ecology.asp?si=1280&fr=1&sts=&lang=EN,"tree, shrub"
766,1430,Tilapia mariae,http://www.invasivespecies.net/database/species/ecology.asp?si=1430&fr=1&sts=&lang=EN,fish
767,1364,Tilapia zillii,http://www.invasivespecies.net/database/species/ecology.asp?si=1364&fr=1&sts=&lang=EN,fish
768,618,Tinca tinca,http://www.invasivespecies.net/database/species/ecology.asp?si=618&fr=1&sts=&lang=EN,fish
769,1320,Tithonia diversifolia,http://www.invasivespecies.net/database/species/ecology.asp?si=1320&fr=1&sts=&lang=EN,shrub
770,1200,Tomicus piniperda,http://www.invasivespecies.net/database/species/ecology.asp?si=1200&fr=1&sts=&lang=EN,insect
771,1582,Toumeyella parvicornis,http://www.invasivespecies.net/database/species/ecology.asp?si=1582&fr=1&sts=&lang=EN,insect
772,71,Trachemys scripta elegans,http://www.invasivespecies.net/database/species/ecology.asp?si=71&fr=1&sts=&lang=EN,reptile
773,1667,Trachycarpus fortunei,http://www.invasivespecies.net/database/species/ecology.asp?si=1667&fr=1&sts=&lang=EN,palm
774,497,Tradescantia fluminensis,http://www.invasivespecies.net/database/species/ecology.asp?si=497&fr=1&sts=&lang=EN,herb
775,493,Tradescantia spathacea,http://www.invasivespecies.net/database/species/ecology.asp?si=493&fr=1&sts=&lang=EN,herb
776,567,Trapa natans,http://www.invasivespecies.net/database/species/ecology.asp?si=567&fr=1&sts=&lang=EN,aquatic plant
777,1454,Trechisibus antarcticus,http://www.invasivespecies.net/database/species/ecology.asp?si=1454&fr=1&sts=&lang=EN,insect
778,712,Triadica sebifera,http://www.invasivespecies.net/database/species/ecology.asp?si=712&fr=1&sts=&lang=EN,tree
779,48,Trichosurus vulpecula,http://www.invasivespecies.net/database/species/ecology.asp?si=48&fr=1&sts=&lang=EN,mammal
780,1079,Tridentiger trigonocephalus,http://www.invasivespecies.net/database/species/ecology.asp?si=1079&fr=1&sts=&lang=EN,fish
781,1654,Trididemnum solidum,http://www.invasivespecies.net/database/species/ecology.asp?si=1654&fr=1&sts=&lang=EN,tunicate
782,1607,Trifolium dubium,http://www.invasivespecies.net/database/species/ecology.asp?si=1607&fr=1&sts=&lang=EN,herb
783,1608,Trifolium repens,http://www.invasivespecies.net/database/species/ecology.asp?si=1608&fr=1&sts=&lang=EN,herb
784,1331,Triphasia trifolia,http://www.invasivespecies.net/database/species/ecology.asp?si=1331&fr=1&sts=&lang=EN,shrub
785,142,Trogoderma granarium,http://www.invasivespecies.net/database/species/ecology.asp?si=142&fr=1&sts=&lang=EN,insect
786,1096,Tubastraea coccinea,http://www.invasivespecies.net/database/species/ecology.asp?si=1096&fr=1&sts=&lang=EN,coral
787,426,Tussilago farfara,http://www.invasivespecies.net/database/species/ecology.asp?si=426&fr=1&sts=&lang=EN,herb
788,895,Typha latifolia,http://www.invasivespecies.net/database/species/ecology.asp?si=895&fr=1&sts=&lang=EN,aquatic plant
789,69,Ulex europaeus,http://www.invasivespecies.net/database/species/ecology.asp?si=69&fr=1&sts=&lang=EN,"tree, shrub"
790,68,Undaria pinnatifida,http://www.invasivespecies.net/database/species/ecology.asp?si=68&fr=1&sts=&lang=EN,"aquatic plant, alga"
791,398,Urochloa maxima,http://www.invasivespecies.net/database/species/ecology.asp?si=398&fr=1&sts=&lang=EN,grass
792,1600,Urochloa mutica,http://www.invasivespecies.net/database/species/ecology.asp?si=1600&fr=1&sts=&lang=EN,grass
793,1383,Urosalpinx cinerea,http://www.invasivespecies.net/database/species/ecology.asp?si=1383&fr=1&sts=&lang=EN,mollusc
794,894,Utricularia gibba,http://www.invasivespecies.net/database/species/ecology.asp?si=894&fr=1&sts=&lang=EN,aquatic plant
795,879,Vallisneria nana,http://www.invasivespecies.net/database/species/ecology.asp?si=879&fr=1&sts=&lang=EN,aquatic plant
796,878,Vallisneria spiralis,http://www.invasivespecies.net/database/species/ecology.asp?si=878&fr=1&sts=&lang=EN,aquatic plant
797,1065,Varanus indicus,http://www.invasivespecies.net/database/species/ecology.asp?si=1065&fr=1&sts=&lang=EN,reptile
798,1704,Varanus niloticus,http://www.invasivespecies.net/database/species/ecology.asp?si=1704&fr=1&sts=&lang=EN,reptile
799,478,Varroa destructor,http://www.invasivespecies.net/database/species/ecology.asp?si=478&fr=1&sts=&lang=EN,arachnid
800,695,Verbascum thapsus,http://www.invasivespecies.net/database/species/ecology.asp?si=695&fr=1&sts=&lang=EN,herb
801,1213,Verbena brasiliensis,http://www.invasivespecies.net/database/species/ecology.asp?si=1213&fr=1&sts=&lang=EN,herb
802,1371,Verbena rigida,http://www.invasivespecies.net/database/species/ecology.asp?si=1371&fr=1&sts=&lang=EN,herb
803,1792,Veronica serpyllifolia ssp. serpyllifolia,http://www.invasivespecies.net/database/species/ecology.asp?si=1792&fr=1&sts=&lang=EN,herb
804,1803,Vespa velutina nigrithorax,http://www.invasivespecies.net/database/species/ecology.asp?si=1803&fr=1&sts=&lang=EN,insect
805,896,Vespula germanica,http://www.invasivespecies.net/database/species/ecology.asp?si=896&fr=1&sts=&lang=EN,insect
806,174,Vespula pensylvanica,http://www.invasivespecies.net/database/species/ecology.asp?si=174&fr=1&sts=&lang=EN,insect
807,67,Vespula vulgaris,http://www.invasivespecies.net/database/species/ecology.asp?si=67&fr=1&sts=&lang=EN,insect
808,561,Vibrio cholerae,http://www.invasivespecies.net/database/species/ecology.asp?si=561&fr=1&sts=&lang=EN,micro-organism
809,487,Vinca major,http://www.invasivespecies.net/database/species/ecology.asp?si=487&fr=1&sts=&lang=EN,herb
810,1110,Vitex rotundifolia,http://www.invasivespecies.net/database/species/ecology.asp?si=1110&fr=1&sts=&lang=EN,shrub
811,66,Vulpes vulpes,http://www.invasivespecies.net/database/species/ecology.asp?si=66&fr=1&sts=&lang=EN,mammal
812,1601,Vulpia bromoides,http://www.invasivespecies.net/database/species/ecology.asp?si=1601&fr=1&sts=&lang=EN,grass
813,58,Wasmannia auropunctata,http://www.invasivespecies.net/database/species/ecology.asp?si=58&fr=1&sts=&lang=EN,insect
814,483,Waterhousea floribunda,http://www.invasivespecies.net/database/species/ecology.asp?si=483&fr=1&sts=&lang=EN,"tree, shrub"
815,1384,Watersipora subtorquata,http://www.invasivespecies.net/database/species/ecology.asp?si=1384&fr=1&sts=&lang=EN,bryozoan
816,304,West Nile virus,http://www.invasivespecies.net/database/species/ecology.asp?si=304&fr=1&sts=&lang=EN,micro-organism
817,286,Wisteria floribunda,http://www.invasivespecies.net/database/species/ecology.asp?si=286&fr=1&sts=&lang=EN,"vine, climber"
818,287,Wisteria sinensis,http://www.invasivespecies.net/database/species/ecology.asp?si=287&fr=1&sts=&lang=EN,"vine, climber"
819,1347,Xanthium spinosum,http://www.invasivespecies.net/database/species/ecology.asp?si=1347&fr=1&sts=&lang=EN,herb
820,219,Xanthomonas axonopodis pv.citri,http://www.invasivespecies.net/database/species/ecology.asp?si=219&fr=1&sts=&lang=EN,micro-organism
821,150,Xenopus laevis,http://www.invasivespecies.net/database/species/ecology.asp?si=150&fr=1&sts=&lang=EN,amphibian
822,1270,Xiphophorus hellerii,http://www.invasivespecies.net/database/species/ecology.asp?si=1270&fr=1&sts=&lang=EN,fish
823,1536,Xyleborus glabratus,http://www.invasivespecies.net/database/species/ecology.asp?si=1536&fr=1&sts=&lang=EN,insect
824,326,Xylella fastidiosa,http://www.invasivespecies.net/database/species/ecology.asp?si=326&fr=1&sts=&lang=EN,micro-organism
825,175,Xylosandrus compactus,http://www.invasivespecies.net/database/species/ecology.asp?si=175&fr=1&sts=&lang=EN,insect
826,963,Xylosandrus mutilatus,http://www.invasivespecies.net/database/species/ecology.asp?si=963&fr=1&sts=&lang=EN,insect
827,450,Yersinia pestis,http://www.invasivespecies.net/database/species/ecology.asp?si=450&fr=1&sts=&lang=EN,micro-organism
828,1267,Zantedeschia aethiopica,http://www.invasivespecies.net/database/species/ecology.asp?si=1267&fr=1&sts=&lang=EN,herb
829,866,Zizania latifolia,http://www.invasivespecies.net/database/species/ecology.asp?si=866&fr=1&sts=&lang=EN,grass
830,214,Ziziphus mauritiana,http://www.invasivespecies.net/database/species/ecology.asp?si=214&fr=1&sts=&lang=EN,"tree, shrub"
831,1491,Zoobotryon verticillatum,http://www.invasivespecies.net/database/species/ecology.asp?si=1491&fr=1&sts=&lang=EN,bryozoan
832,859,Zostera japonica,http://www.invasivespecies.net/database/species/ecology.asp?si=859&fr=1&sts=&lang=EN,aquatic plant
