Species Name,Invasive,Kingdom,Phylum,Class,Order,Family,Assessment ID,Red List Category,Population Trend,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024,Observations_2025
Morimus asper,0,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Morus alba,1,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,61889863,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motacilla cinerea,0,Animalia,Chordata,Aves,Passeriformes,Motacillidae,221313612,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,0,1,0,0
"Muschampia Tutt,",0,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Muschampia proto,0,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,211428516,Least Concern,Increasing,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Muscicapa striata,0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,166348124,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Mycelis muralis,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neotinea lactea,0,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,21338505,Least Concern,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigella damascena,0,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Not Found,Unknown,Unknown,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Notobasis syriaca,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nymphalis Kluk,",0,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nymphalis antiopa,0,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,211432516,Least Concern,Decreasing,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Nymphalis polychloros,0,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,211418010,Least Concern,Stable,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Ochlodes sylvanus,0,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,211431533,Least Concern,Stable,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
Oedipoda caerulescens,0,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,74496127,Least Concern,Increasing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Oenanthe oenanthe,0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,200214214,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Oenanthe pimpinelloides,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,5809917,Least Concern,Stable,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onobrychis caput-galli,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ononis pusilla,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ononis viscosa,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onosma heterophylla,0,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ophiusa tirhaca,0,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Opopanax chironium,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Origanum heracleoticum,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlaya Hoffm.,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlaya daucoides,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ornithopus compressus,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orobanche hederae,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orthetrum brunneum,0,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,208826149,Least Concern,Stable,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Oryzopsis miliacea,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostrya carpinifolia,0,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,80568096,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otus scops,0,Animalia,Chordata,Aves,Strigiformes,Strigidae,210524518,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0
Oxalis corniculata,1,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxybia transversella,0,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pallenis spinosa,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Palpares libelluloides,0,Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Papaver hybridum,0,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Not Found,Unknown,Unknown,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papaver rhoeas,0,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,2764767,Least Concern,Stable,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papilio machaon,0,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,211382700,Least Concern,Increasing,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Pararge aegeria,0,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,211393133,Least Concern,Increasing,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
Parentucellia latifolia,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Parentucellia viscosa,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parietaria judaica,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parus major,0,Animalia,Chordata,Aves,Passeriformes,Paridae,264577711,Least Concern,Stable,1,0,0,0,0,0,0,0,0,0,0,0,41,133,19,26,0,1,0,0
"Passer Brisson,",0,Animalia,Chordata,Aves,Passeriformes,Passeridae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Passer domesticus,1,Animalia,Chordata,Aves,Passeriformes,Passeridae,199147773,Least Concern,Decreasing,1,0,0,0,0,0,0,0,0,0,0,0,65,200,30,70,2,0,2,0
Pelophylax ridibundus,0,Animalia,Chordata,Amphibia,Anura,Ranidae,200716374,Least Concern,Increasing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Periparus ater,0,Animalia,Chordata,Aves,Passeriformes,Paridae,264545478,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,3,0,0,0,0
Petrorhagia dubia,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrorhagia illyrica,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrorhagia obcordata,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrorhagia prolifera,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phalaris paradoxa,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,5708028,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phleum phleoides,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phleum subulatum,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phlomis fruticosa,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Phoenicurus ochruros,0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,166353782,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0
Pholidoptera femorata,0,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,74621927,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Phylloscopus sibillatrix,0,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Not Found,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Phylloscopus trochilus,0,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,264584438,Least Concern,Decreasing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pica pica,0,Animalia,Chordata,Aves,Passeriformes,Corvidae,264575751,Least Concern,Stable,1,0,0,0,0,0,0,0,0,0,0,0,11,3,11,1,0,0,0,0
Picnomon acarna,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Picris echioides,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picris pauciflora,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pieris brassicae,0,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,211399745,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Pilosella bauhini,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pilosella piloselloides,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pimpinella peregrina,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pisaura mirabilis,0,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,Not Found,Unknown,Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plantago afra,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,2764815,Least Concern,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plantago bellardii,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plantago coronopus,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Not Found,Unknown,Unknown,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plantago lagopus,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plantago lanceolata,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,2764827,Least Concern,Stable,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plantago major,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,1257878,Least Concern,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platanus orientalis,0,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,68135880,Data Deficient,Decreasing,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Platycnemis pennipes,0,Animalia,Arthropoda,Insecta,Odonata,Platycnemididae,208828820,Least Concern,Increasing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Plumbago europaea,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Poa infirma,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poa trivialis,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Podarcis ionicus,0,Animalia,Chordata,Squamata,,Lacertidae,204832746,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Podarcis peloponnesiacus,0,Animalia,Chordata,Squamata,,Lacertidae,137855826,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,1,0,0,0,0
"Podonta Solier,",0,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Poecile lugubris,0,Animalia,Chordata,Aves,Passeriformes,Paridae,264553279,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0
"Poecilimon Fischer,",0,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Polistes Latreille,",0,Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Polistes dominula,0,Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Polycarpon tetraphyllum,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polygala monspeliaca,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polygonia c-album,0,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,211429424,Least Concern,Decreasing,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0
Polygonia egea,0,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,211427070,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Polygonum arenarium,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polygonum aviculare,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,2764857,Least Concern,Stable,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polyommatus admetus,0,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,211396494,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Polyommatus daphnis,0,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,211418264,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Polyommatus escheri,0,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,211389173,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Polyommatus icarus,0,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,211430492,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,2,0
Polyommatus thersites,0,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,211420654,Least Concern,Stable,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Polypogon viridis,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,13556201,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pontia edusa,0,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,211414354,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Potentilla reptans,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Protaetia Burmeister,",0,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protaetia angustata,0,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,5144245,Least Concern,Stable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunella collaris,0,Animalia,Chordata,Aves,Passeriformes,Prunellidae,264586604,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Prunella laciniata,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunella modularis,0,Animalia,Chordata,Aves,Passeriformes,Prunellidae,166409165,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Prunella ×intermedia,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudopus apodus,0,Animalia,Chordata,Squamata,,Anguidae,204911476,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pterocephalus papposus,0,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Not Found,Unknown,Unknown,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ptilostemon stellatus,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ptyonoprogne rupestris,0,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,264590667,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0
Pyramidula pusilla,0,Animalia,Mollusca,Gastropoda,Stylommatophora,Pyramidulidae,1331178,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quercus frainetto,0,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,112811428,Least Concern,Stable,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quercus macrolepis,0,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rana graeca,0,Animalia,Chordata,Amphibia,Anura,Ranidae,229005415,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ranunculus marginatus,0,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ranunculus muricatus,0,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ranunculus pachycaulon,0,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rapistrum rugosum,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Not Found,Unknown,Unknown,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reduvius personatus,0,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Regulus ignicapilla,0,Animalia,Chordata,Aves,Passeriformes,Regulidae,166445678,Least Concern,Increasing,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0
Regulus regulus,0,Animalia,Chordata,Aves,Passeriformes,Regulidae,166445158,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,1,0,0,0
Reichardia picroides,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reseda lutea,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhagadiolus stellatus,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosa sempervirens,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rostraria cristata,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubus canescens,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubus sanctus,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rumex conglomeratus,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,5805797,Least Concern,Stable,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rumex cristatus,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rumex pulcher,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,5775036,Least Concern,Stable,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Runcinia grammica,0,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ruscus aculeatus,0,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,5581331,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ruta chalepensis,0,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rutpela maculata,0,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,87311501,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saitis Simon,",0,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Salix alba,0,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,2765960,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
